80	,	 src/main/java/net/sf/jabref/oo/OpenOfficePanel.java
84	,	src/main/java/net/sf/jabref/BibtexEntryType.java
85	,	src/test/java/net/sf/jabref/logic/labelPattern/LabelPatternUtilTest.java
90	,	src/test/java/net/sf/jabref/imports/GeneralFetcherTest.java
90	,	 src/test/java/net/sf/jabref/testutils/GuiTestUtils.java
93	,	src/main/java/net/sf/jabref/gui/preftabs/AdvancedTab.java
93	,	 src/main/java/net/sf/jabref/logic/remote/RemoteUtil.java
93	,	 src/test/java/net/sf/jabref/Bug1283.java
93	,	 src/test/java/net/sf/jabref/logic/remote/RemoteUtilTest.java
93	,	 src/test/java/net/sf/jabref/logic/util/MonthUtilTest.java
94	,	src/main/java/net/sf/jabref/BibtexFields.java
96	,	src/main/java/net/sf/jabref/BibtexEntryTypes.java
96	,	 src/main/java/net/sf/jabref/logic/l10n/EncodingControl.java
96	,	 src/main/java/net/sf/jabref/logic/l10n/Localization.java
96	,	 src/main/java/net/sf/jabref/logic/util/OS.java
96	,	 src/test/java/net/sf/jabref/logic/remote/RemoteUtilTest.java
99	,	src/main/java/net/sf/jabref/export/layout/format/DOICheck.java
99	,	 src/main/java/net/sf/jabref/export/layout/format/DOIStrip.java
100	,	src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTab.java
100	,	 src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTabFocusListener.java
100	,	 src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTabList.java
100	,	 src/main/java/net/sf/jabref/gui/entryeditor/SimpleUrlDragDrop.java
101	,	src/main/java/net/sf/jabref/logic/fetcher/ACS.java
101	,	 src/test/java/net/sf/jabref/logic/fetcher/ACSTest.java
105	,	src/main/java/net/sf/jabref/DuplicateResolverDialog.java
105	,	 src/main/java/net/sf/jabref/FindUnlinkedFilesDialog.java
105	,	 src/main/java/net/sf/jabref/Globals.java
105	,	 src/main/java/net/sf/jabref/HandleDuplicateWarnings.java
105	,	 src/main/java/net/sf/jabref/JabRef.java
105	,	 src/main/java/net/sf/jabref/UrlDragDrop.java
105	,	 src/main/java/net/sf/jabref/collab/Change.java
105	,	 src/main/java/net/sf/jabref/collab/ChangeDisplayDialog.java
105	,	 src/main/java/net/sf/jabref/collab/ChangeScanner.java
105	,	 src/main/java/net/sf/jabref/collab/EntryAddChange.java
105	,	 src/main/java/net/sf/jabref/collab/EntryChange.java
105	,	 src/main/java/net/sf/jabref/collab/EntryDeleteChange.java
105	,	 src/main/java/net/sf/jabref/collab/FileUpdatePanel.java
105	,	 src/main/java/net/sf/jabref/collab/GroupChange.java
105	,	 src/main/java/net/sf/jabref/collab/MetaDataChange.java
105	,	 src/main/java/net/sf/jabref/collab/PreambleChange.java
105	,	 src/main/java/net/sf/jabref/collab/StringAddChange.java
105	,	 src/main/java/net/sf/jabref/collab/StringChange.java
105	,	 src/main/java/net/sf/jabref/collab/StringNameChange.java
105	,	 src/main/java/net/sf/jabref/collab/StringRemoveChange.java
105	,	 src/main/java/net/sf/jabref/export/AutoSaveManager.java
105	,	 src/main/java/net/sf/jabref/export/CustomExportDialog.java
105	,	 src/main/java/net/sf/jabref/export/ExpandEndnoteFilters.java
105	,	 src/main/java/net/sf/jabref/export/ExportCustomizationDialog.java
105	,	 src/main/java/net/sf/jabref/export/ExportFormats.java
105	,	 src/main/java/net/sf/jabref/export/ExportToClipboardAction.java
105	,	 src/main/java/net/sf/jabref/export/SaveAllAction.java
105	,	 src/main/java/net/sf/jabref/export/SaveDatabaseAction.java
105	,	 src/main/java/net/sf/jabref/external/AttachFileAction.java
105	,	 src/main/java/net/sf/jabref/external/AutoSetExternalFileForEntries.java
105	,	 src/main/java/net/sf/jabref/external/DownloadExternalFile.java
105	,	 src/main/java/net/sf/jabref/external/DroppedFileHandler.java
105	,	 src/main/java/net/sf/jabref/external/ExternalFileMenuItem.java
105	,	 src/main/java/net/sf/jabref/external/ExternalFilePanel.java
105	,	 src/main/java/net/sf/jabref/external/ExternalFileTypeEditor.java
105	,	 src/main/java/net/sf/jabref/external/FileLinksUpgradeWarning.java
105	,	 src/main/java/net/sf/jabref/external/FindFullTextAction.java
105	,	 src/main/java/net/sf/jabref/external/MoveFileAction.java
105	,	 src/main/java/net/sf/jabref/external/PushToApplication.java
105	,	 src/main/java/net/sf/jabref/external/PushToApplicationAction.java
105	,	 src/main/java/net/sf/jabref/external/PushToApplicationButton.java
105	,	 src/main/java/net/sf/jabref/external/PushToEmacs.java
105	,	 src/main/java/net/sf/jabref/external/PushToLatexEditor.java
105	,	 src/main/java/net/sf/jabref/external/PushToLyx.java
105	,	 src/main/java/net/sf/jabref/external/PushToTeXstudio.java
105	,	 src/main/java/net/sf/jabref/external/PushToVim.java
105	,	 src/main/java/net/sf/jabref/external/PushToWinEdt.java
105	,	 src/main/java/net/sf/jabref/external/TransferableFileLinkSelection.java
105	,	 src/main/java/net/sf/jabref/external/WriteXMPAction.java
105	,	 src/main/java/net/sf/jabref/external/WriteXMPEntryEditorAction.java
105	,	 src/main/java/net/sf/jabref/groups/AddToGroupAction.java
105	,	 src/main/java/net/sf/jabref/groups/AutoGroupDialog.java
105	,	 src/main/java/net/sf/jabref/groups/EntryTableTransferHandler.java
105	,	 src/main/java/net/sf/jabref/groups/GroupDialog.java
105	,	 src/main/java/net/sf/jabref/groups/GroupSelector.java
105	,	 src/main/java/net/sf/jabref/groups/RemoveFromGroupAction.java
105	,	 src/main/java/net/sf/jabref/gui/BasePanel.java
105	,	 src/main/java/net/sf/jabref/gui/BibtexKeyPatternDialog.java
105	,	 src/main/java/net/sf/jabref/gui/ContentSelectorDialog2.java
105	,	 src/main/java/net/sf/jabref/gui/DatabasePropertiesDialog.java
105	,	 src/main/java/net/sf/jabref/gui/DuplicateSearch.java
105	,	 src/main/java/net/sf/jabref/gui/EntryTypeDialog.java
105	,	 src/main/java/net/sf/jabref/gui/FieldContentSelector.java
